"a_etage","cheminee","classification_f","cuve_eau","douche_wc","etat_general","garage_ferme","gardien_securite","groupe_electrogene","loyer_mensuel","meuble","nombre_chambres","nombre_salles_eau","piscine","quartier","superficie","surface_terrain","terrasse_balcon","type_d_acces","type_logement"
"False","False","F0","False","interieur","bon","False","True","False","2500000","True","2","1","False","Analamahitsy Tanana","0","0","False","voiture","Appartement"
"False","False","F0","True","interieur","bon","False","True","True","2500000","False","3","2","True","Talatamaty","0","0","False","voiture_avec_parking","Appartement"
"False","False","F4","False","interieur","bon","False","False","False","2500000","False","3","3","False","Ambohibao","0","1000","False","voiture","Villa"
"False","False","F0","False","interieur","bon","False","True","False","2500000","True","1","1","False","Ambohibao","0","0","True","voiture","Appartement"
"False","False","F4","False","interieur","bon","False","False","False","2500000","False","3","1","False","Ilaivola","0","0","False","voiture_avec_parking","Villa"
"False","False","F3","False","interieur","bon","False","False","False","2400000","False","2","2","False","Tanjombato Iraitsimivaky","0","0","False","voiture","Villa"
"False","False","F3","False","interieur","bon","False","True","False","2400000","True","2","1","False","Analamahitsy Cite","0","0","False","sans","Appartement"
"False","True","F4","False","interieur","bon","False","True","False","2400000","False","3","3","False","Talatamaty","0","0","True","voiture_avec_parking","Villa"
"True","False","F5","False","interieur","moyen","True","False","False","2300000","False","4","2","False","Ambatomitsangana","90","0","True","voiture_avec_parking","Maison"
"False","False","F3","False","interieur","bon","False","True","False","2250000","True","2","2","False","Ambatobe","0","0","True","voiture_avec_parking","Appartement"
"False","False","F3","False","interieur","bon","False","False","False","2200000","True","2","1","False","Mahazoarivo Ambohidraserika","0","0","True","voiture_avec_parking","Appartement"
"False","True","F5","False","interieur","bon","False","True","False","2200000","False","4","2","False","Amboropotsy","0","0","False","sans","Maison"
"False","False","F3","False","interieur","bon","False","True","False","2200000","True","2","1","False","Ambatobe","0","0","False","voiture_avec_parking","Villa"
"True","True","F5","False","interieur","bon","False","False","False","2200000","False","4","2","False","Soavimasoandro","0","0","True","voiture_avec_parking","Maison"
"False","False","F2","False","interieur","bon","False","True","False","2200000","True","1","0","False","Ambohimangakely","0","25000","False","sans","Villa"
"False","False","F3","False","interieur","bon","False","True","False","2200000","False","2","1","False","Tsimialonjafy","0","0","False","sans","Appartement"
"False","False","F2","True","interieur","bon","False","False","False","2000000","False","1","1","False","Ambohipotsy Ambohimitsimbina A","0","0","False","voiture_avec_parking","Appartement"
"False","False","F3","False","interieur","bon","False","False","False","2000000","False","2","1","False","Ampandrana Ankadivato","0","0","False","sans","Appartement"
"True","True","F5","False","interieur","bon","True","False","False","2000000","False","4","2","False","Andranomena","0","0","True","voiture_avec_parking","Maison"
"False","False","F4","False","interieur","bon","False","False","False","2000000","False","3","1","False","Amboditsiry","0","0","False","sans","Appartement"
"False","False","F4","True","interieur","bon","True","True","False","2000000","False","3","2","False","Ambohibao","0","0","False","voiture_avec_parking","Villa"
"False","False","F4","False","interieur","bon","False","False","False","2000000","True","3","2","False","Tsimialonjafy","0","0","True","voiture_avec_parking","Appartement"
"False","False","F5","True","interieur","bon","False","False","True","2000000","False","4","0","False","Anosizato Atsinanana I","0","0","False","voiture_avec_parking","Villa"
"False","True","F4","True","interieur","bon","True","False","False","2000000","False","3","1","False","Ambohimangakely","0","0","False","voiture_avec_parking","Villa"
"True","False","F5","True","interieur","bon","False","False","False","2000000","False","4","2","False","Mananjara","0","0","False","voiture_avec_parking","Maison"
"False","False","F3","False","interieur","bon","False","False","False","2000000","False","2","1","False","Antsakaviro Ambodirotra","0","0","False","voiture_avec_parking","Appartement"
"False","False","F5","False","interieur","bon","False","True","False","2000000","False","4","0","False","Iavoloha","0","1200","False","sans","Maison"
"False","False","F5","True","interieur","bon","False","False","False","2000000","False","4","2","False","Iavoloha","0","0","False","voiture_avec_parking","Villa"
"False","True","F3","False","interieur","bon","True","False","False","2000000","False","2","1","False","Antanimora Ampasanimalo","0","0","False","voiture_avec_parking","Maison"
"True","False","F4","False","interieur","bon","False","False","False","2000000","False","3","2","False","Iavoloha","0","0","True","voiture_avec_parking","Villa"
"False","True","F3","False","interieur","bon","False","True","False","2000000","True","2","1","False","Ilaivola","0","0","False","voiture_avec_parking","Appartement"
"False","True","F4","False","interieur","bon","False","False","False","2000000","False","3","1","False","Ankadivato IIl","0","0","True","sans","Appartement"
"True","False","F5","False","interieur","bon","False","False","False","2000000","False","4","2","False","Ambohijanaka","0","0","False","voiture_avec_parking","Villa"
"False","False","F2","False","interieur","bon","False","True","False","2000000","True","1","1","True","Ambodisaha","0","0","True","sans","Appartement"
"False","False","F2","False","interieur","bon","True","True","False","2000000","True","1","1","False","Ambohijanahary","0","0","True","voiture_avec_parking","Maison"
"False","False","F2","True","interieur","bon","False","True","False","2000000","False","1","1","False","Ambohipotsy Ambohimitsimbina A","0","0","False","voiture_avec_parking","Appartement"
"False","False","F2","True","interieur","bon","False","True","False","2000000","False","1","1","False","Ambohipotsy Ambohimitsimbina A","60","0","False","voiture_avec_parking","Appartement"
"False","False","F5","False","interieur","bon","True","True","False","2000000","False","4","1","False","Itaosy","90","0","False","voiture_avec_parking","Villa"
"False","True","F3","False","interieur","bon","False","True","False","2000000","True","2","2","False","Ankadivory","0","0","False","sans","Appartement"
"False","True","F3","False","interieur","bon","False","True","False","2000000","True","2","2","False","Faralaza","0","0","False","sans","Appartement"
"False","False","F4","False","interieur","bon","False","True","False","2000000","False","3","2","True","Imerinafovoany","0","0","False","voiture_avec_parking","Appartement"
"False","False","F3","False","interieur","bon","False","True","False","2000000","True","2","1","True","Ambolokandrina 5a","125","0","False","voiture_avec_parking","Appartement"
"False","False","F3","False","interieur","bon","False","True","False","2000000","True","2","1","True","Ambolokandrina 5a","125","0","False","voiture_avec_parking","Appartement"
"False","False","F4","False","interieur","bon","False","True","False","2000000","False","3","2","False","Ambohimiandra Fenomanana Antsa","120","0","False","voiture_avec_parking","Appartement"
"False","False","F4","False","interieur","bon","False","False","False","1800000","False","3","0","False","Ambohidratrimo","0","0","False","voiture_avec_parking","Villa"
"False","False","F4","False","interieur","bon","False","False","False","1800000","False","3","2","False","Ambohidratrimo","0","0","False","voiture_avec_parking","Villa"
"False","False","F5","False","interieur","bon","False","True","False","1800000","False","4","2","False","Talatamaty","0","0","True","sans","Appartement"
"False","True","F4","False","interieur","bon","False","True","False","1800000","False","3","2","False","Mandrosoa Ivato","0","0","True","voiture_avec_parking","Appartement"
"False","False","F3","False","interieur","bon","False","False","False","1750000","False","2","2","False","Ankazomanga Andraharo","0","0","True","sans","Appartement"
"True","False","F3","False","interieur","bon","False","True","False","1750000","False","2","1","False","Amboanjobe","0","0","True","voiture_avec_parking","Villa"
"False","True","F4","True","interieur","bon","False","False","False","1700000","False","3","1","False","Amboditsiry","0","0","True","voiture_avec_parking","Maison"
"False","False","F3","False","interieur","bon","False","True","False","1700000","False","2","1","False","Ampefiloha Ankeniheny","64","0","True","voiture_avec_parking","Appartement"
"True","False","F4","True","interieur","bon","False","False","False","1600000","False","3","2","False","Ambatomirahavavy","0","0","True","voiture_avec_parking","Villa"
"False","True","F4","False","interieur","bon","False","False","False","1600000","False","3","1","False","Analamahitsy Tanana","0","0","False","voiture_avec_parking","Appartement"
"True","False","F5","False","interieur","bon","False","True","False","1600000","False","4","0","False","Antanetibe Ikianja","0","0","False","sans","Villa"
"False","False","F4","False","interieur","bon","False","False","False","1600000","False","3","2","False","Talatamaty","0","0","False","voiture_avec_parking","Appartement"
"False","False","F2","False","interieur","bon","False","False","False","1600000","False","1","1","False","Tsarahonenana","0","0","True","voiture_avec_parking","Appartement"
"True","True","F5","False","interieur","bon","True","False","False","1600000","False","4","1","False","Ambatolampy","0","0","True","voiture_avec_parking","Villa"
"False","False","F6","False","interieur","bon","False","False","False","1500000","False","4","1","False","Ankasina","0","0","True","voiture_avec_parking","Maison"
"False","False","F3","False","interieur","bon","True","False","False","1500000","False","3","1","False","Analamahitsy Tanana","0","0","True","voiture_avec_parking","Maison"
"False","False","F3","False","interieur","bon","False","False","False","1500000","False","2","1","False","Ampefiloha Ankeniheny","0","0","False","voiture_avec_parking","Appartement"
"False","True","F4","False","interieur","moyen","False","False","False","1500000","False","3","1","False","Ambatovinaky","0","0","True","sans","Appartement"
"False","False","F3","False","interieur","bon","False","False","False","1500000","False","2","1","False","Amboropotsy","0","0","False","voiture_avec_parking","Appartement"
"True","False","F4","False","interieur","bon","False","False","False","1500000","False","3","2","False","Ambohimahatsinjo","0","0","False","voiture","Maison"
"False","False","F2","False","interieur","bon","False","True","False","1500000","True","1","1","True","Manazary","0","0","False","sans","Appartement"
